,A1,A2,A3,A4,A5,A6,A7,A8,A9
4033,0,4,2,2,2,0,0,1,4
4034,0,4,2,2,2,0,0,2,2
4035,0,4,2,2,2,0,1,0,4
4036,0,4,2,2,2,0,1,1,4
4037,0,4,2,2,2,0,1,2,2
4038,0,4,2,2,2,0,2,0,4
4039,0,4,2,2,2,0,2,1,4
4040,0,4,2,2,2,0,2,2,2
4041,0,4,2,2,2,1,0,0,4
4042,0,4,2,2,2,1,0,1,4
4043,0,4,2,2,2,1,0,2,2
4044,0,4,2,2,2,1,1,0,4
4045,0,4,2,2,2,1,1,1,4
4046,0,4,2,2,2,1,1,2,2
4047,0,4,2,2,2,1,2,0,4
4048,0,4,2,2,2,1,2,1,4
4049,0,4,2,2,2,1,2,2,2
4050,0,4,2,3,0,0,0,0,1
4051,0,4,2,3,0,0,0,1,4
4052,0,4,2,3,0,0,0,2,2
4053,0,4,2,3,0,0,1,0,1
4054,0,4,2,3,0,0,1,1,4
4055,0,4,2,3,0,0,1,2,2
4056,0,4,2,3,0,0,2,0,4
4057,0,4,2,3,0,0,2,1,4
4058,0,4,2,3,0,0,2,2,2
4059,0,4,2,3,0,1,0,0,4
4060,0,4,2,3,0,1,0,1,4
4061,0,4,2,3,0,1,0,2,2
4062,0,4,2,3,0,1,1,0,4
4063,0,4,2,3,0,1,1,1,4
4064,0,4,2,3,0,1,1,2,2
4065,0,4,2,3,0,1,2,0,4
4066,0,4,2,3,0,1,2,1,4
4067,0,4,2,3,0,1,2,2,2
4068,0,4,2,3,1,0,0,0,4
4069,0,4,2,3,1,0,0,1,4
4070,0,4,2,3,1,0,0,2,2
4071,0,4,2,3,1,0,1,0,4
4072,0,4,2,3,1,0,1,1,4
4073,0,4,2,3,1,0,1,2,2
4074,0,4,2,3,1,0,2,0,4
4075,0,4,2,3,1,0,2,1,4
4076,0,4,2,3,1,0,2,2,2
4077,0,4,2,3,1,1,0,0,4
4078,0,4,2,3,1,1,0,1,4
4079,0,4,2,3,1,1,0,2,2
4080,0,4,2,3,1,1,1,0,4
4081,0,4,2,3,1,1,1,1,4
4082,0,4,2,3,1,1,1,2,2
4083,0,4,2,3,1,1,2,0,4
4084,0,4,2,3,1,1,2,1,4
4085,0,4,2,3,1,1,2,2,2
4086,0,4,2,3,2,0,0,0,4
4087,0,4,2,3,2,0,0,1,4
4088,0,4,2,3,2,0,0,2,2
4089,0,4,2,3,2,0,1,0,4
4090,0,4,2,3,2,0,1,1,4
4091,0,4,2,3,2,0,1,2,2
4092,0,4,2,3,2,0,2,0,4
4093,0,4,2,3,2,0,2,1,4
4094,0,4,2,3,2,0,2,2,2
4095,0,4,2,3,2,1,0,0,4
4096,0,4,2,3,2,1,0,1,4
4097,0,4,2,3,2,1,0,2,2
4098,0,4,2,3,2,1,1,0,4
4099,0,4,2,3,2,1,1,1,4
4100,0,4,2,3,2,1,1,2,2
4101,0,4,2,3,2,1,2,0,4
4102,0,4,2,3,2,1,2,1,4
4103,0,4,2,3,2,1,2,2,2
4104,0,4,3,0,0,0,0,0,1
4105,0,4,3,0,0,0,0,1,4
4106,0,4,3,0,0,0,0,2,2
4107,0,4,3,0,0,0,1,0,1
4108,0,4,3,0,0,0,1,1,4
4109,0,4,3,0,0,0,1,2,2
4110,0,4,3,0,0,0,2,0,4
4111,0,4,3,0,0,0,2,1,4
4112,0,4,3,0,0,0,2,2,2
4113,0,4,3,0,0,1,0,0,4
4114,0,4,3,0,0,1,0,1,4
4115,0,4,3,0,0,1,0,2,2
4116,0,4,3,0,0,1,1,0,4
4117,0,4,3,0,0,1,1,1,4
4118,0,4,3,0,0,1,1,2,2
4119,0,4,3,0,0,1,2,0,4
4120,0,4,3,0,0,1,2,1,4
4121,0,4,3,0,0,1,2,2,2
4122,0,4,3,0,1,0,0,0,4
4123,0,4,3,0,1,0,0,1,4
4124,0,4,3,0,1,0,0,2,2
4125,0,4,3,0,1,0,1,0,4
4126,0,4,3,0,1,0,1,1,4
4127,0,4,3,0,1,0,1,2,2
4128,0,4,3,0,1,0,2,0,4
4129,0,4,3,0,1,0,2,1,4
4130,0,4,3,0,1,0,2,2,2
4131,0,4,3,0,1,1,0,0,4
4132,0,4,3,0,1,1,0,1,4
4133,0,4,3,0,1,1,0,2,2
4134,0,4,3,0,1,1,1,0,4
4135,0,4,3,0,1,1,1,1,4
4136,0,4,3,0,1,1,1,2,2
4137,0,4,3,0,1,1,2,0,4
4138,0,4,3,0,1,1,2,1,4
4139,0,4,3,0,1,1,2,2,2
4140,0,4,3,0,2,0,0,0,4
4141,0,4,3,0,2,0,0,1,4
4142,0,4,3,0,2,0,0,2,2
4143,0,4,3,0,2,0,1,0,4
4144,0,4,3,0,2,0,1,1,4
4145,0,4,3,0,2,0,1,2,2
4146,0,4,3,0,2,0,2,0,4
4147,0,4,3,0,2,0,2,1,4
4148,0,4,3,0,2,0,2,2,2
4149,0,4,3,0,2,1,0,0,4
4150,0,4,3,0,2,1,0,1,4
4151,0,4,3,0,2,1,0,2,2
4152,0,4,3,0,2,1,1,0,4
4153,0,4,3,0,2,1,1,1,4
4154,0,4,3,0,2,1,1,2,2
4155,0,4,3,0,2,1,2,0,4
4156,0,4,3,0,2,1,2,1,4
4157,0,4,3,0,2,1,2,2,2
4158,0,4,3,1,0,0,0,0,1
4159,0,4,3,1,0,0,0,1,4
4160,0,4,3,1,0,0,0,2,2
4161,0,4,3,1,0,0,1,0,1
4162,0,4,3,1,0,0,1,1,4
4163,0,4,3,1,0,0,1,2,2
4164,0,4,3,1,0,0,2,0,4
4165,0,4,3,1,0,0,2,1,4
4166,0,4,3,1,0,0,2,2,2
4167,0,4,3,1,0,1,0,0,4
4168,0,4,3,1,0,1,0,1,4
4169,0,4,3,1,0,1,0,2,2
4170,0,4,3,1,0,1,1,0,4
4171,0,4,3,1,0,1,1,1,4
4172,0,4,3,1,0,1,1,2,2
4173,0,4,3,1,0,1,2,0,4
4174,0,4,3,1,0,1,2,1,4
4175,0,4,3,1,0,1,2,2,2
4176,0,4,3,1,1,0,0,0,4
4177,0,4,3,1,1,0,0,1,4
4178,0,4,3,1,1,0,0,2,2
4179,0,4,3,1,1,0,1,0,4
4180,0,4,3,1,1,0,1,1,4
4181,0,4,3,1,1,0,1,2,2
4182,0,4,3,1,1,0,2,0,4
4183,0,4,3,1,1,0,2,1,4
4184,0,4,3,1,1,0,2,2,2
4185,0,4,3,1,1,1,0,0,4
4186,0,4,3,1,1,1,0,1,4
4187,0,4,3,1,1,1,0,2,2
4188,0,4,3,1,1,1,1,0,4
4189,0,4,3,1,1,1,1,1,4
4190,0,4,3,1,1,1,1,2,2
4191,0,4,3,1,1,1,2,0,4
4192,0,4,3,1,1,1,2,1,4
4193,0,4,3,1,1,1,2,2,2
4194,0,4,3,1,2,0,0,0,4
4195,0,4,3,1,2,0,0,1,4
4196,0,4,3,1,2,0,0,2,2
4197,0,4,3,1,2,0,1,0,4
4198,0,4,3,1,2,0,1,1,4
4199,0,4,3,1,2,0,1,2,2
4200,0,4,3,1,2,0,2,0,4
4201,0,4,3,1,2,0,2,1,4
4202,0,4,3,1,2,0,2,2,2
4203,0,4,3,1,2,1,0,0,4
4204,0,4,3,1,2,1,0,1,4
4205,0,4,3,1,2,1,0,2,2
4206,0,4,3,1,2,1,1,0,4
4207,0,4,3,1,2,1,1,1,4
4208,0,4,3,1,2,1,1,2,2
4209,0,4,3,1,2,1,2,0,4
4210,0,4,3,1,2,1,2,1,4
4211,0,4,3,1,2,1,2,2,2
4212,0,4,3,2,0,0,0,0,1
4213,0,4,3,2,0,0,0,1,4
4214,0,4,3,2,0,0,0,2,2
4215,0,4,3,2,0,0,1,0,1
4216,0,4,3,2,0,0,1,1,4
4217,0,4,3,2,0,0,1,2,2
4218,0,4,3,2,0,0,2,0,4
4219,0,4,3,2,0,0,2,1,4
4220,0,4,3,2,0,0,2,2,2
4221,0,4,3,2,0,1,0,0,4
4222,0,4,3,2,0,1,0,1,4
4223,0,4,3,2,0,1,0,2,2
4224,0,4,3,2,0,1,1,0,4
4225,0,4,3,2,0,1,1,1,4
4226,0,4,3,2,0,1,1,2,2
4227,0,4,3,2,0,1,2,0,4
4228,0,4,3,2,0,1,2,1,4
4229,0,4,3,2,0,1,2,2,2
4230,0,4,3,2,1,0,0,0,4
4231,0,4,3,2,1,0,0,1,4
4232,0,4,3,2,1,0,0,2,2
4233,0,4,3,2,1,0,1,0,4
4234,0,4,3,2,1,0,1,1,4
4235,0,4,3,2,1,0,1,2,2
4236,0,4,3,2,1,0,2,0,4
4237,0,4,3,2,1,0,2,1,4
4238,0,4,3,2,1,0,2,2,2
4239,0,4,3,2,1,1,0,0,4
4240,0,4,3,2,1,1,0,1,4
4241,0,4,3,2,1,1,0,2,2
4242,0,4,3,2,1,1,1,0,4
4243,0,4,3,2,1,1,1,1,4
4244,0,4,3,2,1,1,1,2,2
4245,0,4,3,2,1,1,2,0,4
4246,0,4,3,2,1,1,2,1,4
4247,0,4,3,2,1,1,2,2,2
4248,0,4,3,2,2,0,0,0,4
4249,0,4,3,2,2,0,0,1,4
4250,0,4,3,2,2,0,0,2,2
4251,0,4,3,2,2,0,1,0,4
4252,0,4,3,2,2,0,1,1,4
4253,0,4,3,2,2,0,1,2,2
4254,0,4,3,2,2,0,2,0,4
4255,0,4,3,2,2,0,2,1,4
4256,0,4,3,2,2,0,2,2,2
4257,0,4,3,2,2,1,0,0,4
4258,0,4,3,2,2,1,0,1,4
4259,0,4,3,2,2,1,0,2,2
4260,0,4,3,2,2,1,1,0,4
4261,0,4,3,2,2,1,1,1,4
4262,0,4,3,2,2,1,1,2,2
4263,0,4,3,2,2,1,2,0,4
4264,0,4,3,2,2,1,2,1,4
4265,0,4,3,2,2,1,2,2,2
4266,0,4,3,3,0,0,0,0,1
4267,0,4,3,3,0,0,0,1,4
4268,0,4,3,3,0,0,0,2,2
4269,0,4,3,3,0,0,1,0,1
4270,0,4,3,3,0,0,1,1,4
4271,0,4,3,3,0,0,1,2,2
4272,0,4,3,3,0,0,2,0,4
4273,0,4,3,3,0,0,2,1,4
4274,0,4,3,3,0,0,2,2,2
4275,0,4,3,3,0,1,0,0,4
4276,0,4,3,3,0,1,0,1,4
4277,0,4,3,3,0,1,0,2,2
4278,0,4,3,3,0,1,1,0,4
4279,0,4,3,3,0,1,1,1,4
4280,0,4,3,3,0,1,1,2,2
4281,0,4,3,3,0,1,2,0,4
4282,0,4,3,3,0,1,2,1,4
4283,0,4,3,3,0,1,2,2,2
4284,0,4,3,3,1,0,0,0,4
4285,0,4,3,3,1,0,0,1,4
4286,0,4,3,3,1,0,0,2,2
4287,0,4,3,3,1,0,1,0,4
4288,0,4,3,3,1,0,1,1,4
4289,0,4,3,3,1,0,1,2,2
4290,0,4,3,3,1,0,2,0,4
4291,0,4,3,3,1,0,2,1,4
4292,0,4,3,3,1,0,2,2,2
4293,0,4,3,3,1,1,0,0,4
4294,0,4,3,3,1,1,0,1,4
4295,0,4,3,3,1,1,0,2,2
4296,0,4,3,3,1,1,1,0,4
4297,0,4,3,3,1,1,1,1,4
4298,0,4,3,3,1,1,1,2,2
4299,0,4,3,3,1,1,2,0,4
4300,0,4,3,3,1,1,2,1,4
4301,0,4,3,3,1,1,2,2,2
4302,0,4,3,3,2,0,0,0,4
4303,0,4,3,3,2,0,0,1,4
4304,0,4,3,3,2,0,0,2,2
4305,0,4,3,3,2,0,1,0,4
4306,0,4,3,3,2,0,1,1,4
4307,0,4,3,3,2,0,1,2,2
4308,0,4,3,3,2,0,2,0,4
4309,0,4,3,3,2,0,2,1,4
4310,0,4,3,3,2,0,2,2,2
4311,0,4,3,3,2,1,0,0,4
4312,0,4,3,3,2,1,0,1,4
4313,0,4,3,3,2,1,0,2,2
4314,0,4,3,3,2,1,1,0,4
4315,0,4,3,3,2,1,1,1,4
4316,0,4,3,3,2,1,1,2,2
4317,0,4,3,3,2,1,2,0,4
4318,0,4,3,3,2,1,2,1,4
4319,0,4,3,3,2,1,2,2,2
4320,1,0,0,0,0,0,0,0,3
4321,1,0,0,0,0,0,0,1,1
4322,1,0,0,0,0,0,0,2,2
4323,1,0,0,0,0,0,1,0,3
4324,1,0,0,0,0,0,1,1,1
4325,1,0,0,0,0,0,1,2,2
4326,1,0,0,0,0,0,2,0,1
4327,1,0,0,0,0,0,2,1,1
4328,1,0,0,0,0,0,2,2,2
4329,1,0,0,0,0,1,0,0,3
4330,1,0,0,0,0,1,0,1,1
4331,1,0,0,0,0,1,0,2,2
4332,1,0,0,0,0,1,1,0,3
4333,1,0,0,0,0,1,1,1,1
4334,1,0,0,0,0,1,1,2,2
4335,1,0,0,0,0,1,2,0,1
4336,1,0,0,0,0,1,2,1,1
4337,1,0,0,0,0,1,2,2,2
4338,1,0,0,0,1,0,0,0,3
4339,1,0,0,0,1,0,0,1,1
4340,1,0,0,0,1,0,0,2,2
4341,1,0,0,0,1,0,1,0,3
4342,1,0,0,0,1,0,1,1,1
4343,1,0,0,0,1,0,1,2,2
4344,1,0,0,0,1,0,2,0,1
4345,1,0,0,0,1,0,2,1,1
4346,1,0,0,0,1,0,2,2,2
4347,1,0,0,0,1,1,0,0,3
4348,1,0,0,0,1,1,0,1,1
4349,1,0,0,0,1,1,0,2,2
4350,1,0,0,0,1,1,1,0,3
4351,1,0,0,0,1,1,1,1,1
4352,1,0,0,0,1,1,1,2,2
4353,1,0,0,0,1,1,2,0,1
4354,1,0,0,0,1,1,2,1,1
4355,1,0,0,0,1,1,2,2,2
4356,1,0,0,0,2,0,0,0,3
4357,1,0,0,0,2,0,0,1,1
4358,1,0,0,0,2,0,0,2,2
4359,1,0,0,0,2,0,1,0,3
4360,1,0,0,0,2,0,1,1,1
4361,1,0,0,0,2,0,1,2,2
4362,1,0,0,0,2,0,2,0,1
4363,1,0,0,0,2,0,2,1,1
4364,1,0,0,0,2,0,2,2,2
4365,1,0,0,0,2,1,0,0,3
4366,1,0,0,0,2,1,0,1,1
4367,1,0,0,0,2,1,0,2,2
4368,1,0,0,0,2,1,1,0,3
4369,1,0,0,0,2,1,1,1,1
4370,1,0,0,0,2,1,1,2,2
4371,1,0,0,0,2,1,2,0,1
4372,1,0,0,0,2,1,2,1,1
4373,1,0,0,0,2,1,2,2,2
4374,1,0,0,1,0,0,0,0,3
4375,1,0,0,1,0,0,0,1,1
4376,1,0,0,1,0,0,0,2,2
4377,1,0,0,1,0,0,1,0,3
4378,1,0,0,1,0,0,1,1,1
4379,1,0,0,1,0,0,1,2,2
4380,1,0,0,1,0,0,2,0,1
4381,1,0,0,1,0,0,2,1,1
4382,1,0,0,1,0,0,2,2,2
4383,1,0,0,1,0,1,0,0,3
4384,1,0,0,1,0,1,0,1,1
4385,1,0,0,1,0,1,0,2,2
4386,1,0,0,1,0,1,1,0,3
4387,1,0,0,1,0,1,1,1,1
4388,1,0,0,1,0,1,1,2,2
4389,1,0,0,1,0,1,2,0,1
4390,1,0,0,1,0,1,2,1,1
4391,1,0,0,1,0,1,2,2,2
4392,1,0,0,1,1,0,0,0,3
4393,1,0,0,1,1,0,0,1,1
4394,1,0,0,1,1,0,0,2,2
4395,1,0,0,1,1,0,1,0,3
4396,1,0,0,1,1,0,1,1,1
4397,1,0,0,1,1,0,1,2,2
4398,1,0,0,1,1,0,2,0,1
4399,1,0,0,1,1,0,2,1,1
4400,1,0,0,1,1,0,2,2,2
4401,1,0,0,1,1,1,0,0,3
4402,1,0,0,1,1,1,0,1,1
4403,1,0,0,1,1,1,0,2,2
4404,1,0,0,1,1,1,1,0,3
4405,1,0,0,1,1,1,1,1,1
4406,1,0,0,1,1,1,1,2,2
4407,1,0,0,1,1,1,2,0,1
4408,1,0,0,1,1,1,2,1,1
4409,1,0,0,1,1,1,2,2,2
4410,1,0,0,1,2,0,0,0,1
4411,1,0,0,1,2,0,0,1,1
4412,1,0,0,1,2,0,0,2,2
4413,1,0,0,1,2,0,1,0,1
4414,1,0,0,1,2,0,1,1,1
4415,1,0,0,1,2,0,1,2,2
4416,1,0,0,1,2,0,2,0,1
4417,1,0,0,1,2,0,2,1,1
4418,1,0,0,1,2,0,2,2,2
4419,1,0,0,1,2,1,0,0,1
4420,1,0,0,1,2,1,0,1,1
4421,1,0,0,1,2,1,0,2,2
4422,1,0,0,1,2,1,1,0,1
4423,1,0,0,1,2,1,1,1,1
4424,1,0,0,1,2,1,1,2,2
4425,1,0,0,1,2,1,2,0,1
4426,1,0,0,1,2,1,2,1,1
4427,1,0,0,1,2,1,2,2,2
4428,1,0,0,2,0,0,0,0,3
4429,1,0,0,2,0,0,0,1,1
4430,1,0,0,2,0,0,0,2,2
4431,1,0,0,2,0,0,1,0,3
4432,1,0,0,2,0,0,1,1,1
4433,1,0,0,2,0,0,1,2,2
4434,1,0,0,2,0,0,2,0,1
4435,1,0,0,2,0,0,2,1,1
4436,1,0,0,2,0,0,2,2,2
4437,1,0,0,2,0,1,0,0,1
4438,1,0,0,2,0,1,0,1,1
4439,1,0,0,2,0,1,0,2,2
4440,1,0,0,2,0,1,1,0,1
4441,1,0,0,2,0,1,1,1,1
4442,1,0,0,2,0,1,1,2,2
4443,1,0,0,2,0,1,2,0,1
4444,1,0,0,2,0,1,2,1,1
4445,1,0,0,2,0,1,2,2,2
4446,1,0,0,2,1,0,0,0,1
4447,1,0,0,2,1,0,0,1,1
4448,1,0,0,2,1,0,0,2,2
4449,1,0,0,2,1,0,1,0,1
4450,1,0,0,2,1,0,1,1,1
4451,1,0,0,2,1,0,1,2,2
4452,1,0,0,2,1,0,2,0,1
4453,1,0,0,2,1,0,2,1,1
4454,1,0,0,2,1,0,2,2,2
4455,1,0,0,2,1,1,0,0,1
4456,1,0,0,2,1,1,0,1,1
4457,1,0,0,2,1,1,0,2,2
4458,1,0,0,2,1,1,1,0,1
4459,1,0,0,2,1,1,1,1,1
4460,1,0,0,2,1,1,1,2,2
4461,1,0,0,2,1,1,2,0,1
4462,1,0,0,2,1,1,2,1,1
4463,1,0,0,2,1,1,2,2,2
4464,1,0,0,2,2,0,0,0,1
4465,1,0,0,2,2,0,0,1,1
4466,1,0,0,2,2,0,0,2,2
4467,1,0,0,2,2,0,1,0,1
4468,1,0,0,2,2,0,1,1,1
4469,1,0,0,2,2,0,1,2,2
4470,1,0,0,2,2,0,2,0,1
4471,1,0,0,2,2,0,2,1,1
4472,1,0,0,2,2,0,2,2,2
4473,1,0,0,2,2,1,0,0,1
4474,1,0,0,2,2,1,0,1,1
4475,1,0,0,2,2,1,0,2,2
4476,1,0,0,2,2,1,1,0,1
4477,1,0,0,2,2,1,1,1,1
4478,1,0,0,2,2,1,1,2,2
4479,1,0,0,2,2,1,2,0,1
4480,1,0,0,2,2,1,2,1,1
4481,1,0,0,2,2,1,2,2,2
4482,1,0,0,3,0,0,0,0,3
4483,1,0,0,3,0,0,0,1,1
4484,1,0,0,3,0,0,0,2,2
4485,1,0,0,3,0,0,1,0,3
4486,1,0,0,3,0,0,1,1,1
4487,1,0,0,3,0,0,1,2,2
4488,1,0,0,3,0,0,2,0,1
4489,1,0,0,3,0,0,2,1,1
4490,1,0,0,3,0,0,2,2,2
4491,1,0,0,3,0,1,0,0,1
4492,1,0,0,3,0,1,0,1,1
4493,1,0,0,3,0,1,0,2,2
4494,1,0,0,3,0,1,1,0,1
4495,1,0,0,3,0,1,1,1,1
4496,1,0,0,3,0,1,1,2,2
4497,1,0,0,3,0,1,2,0,1
4498,1,0,0,3,0,1,2,1,1
4499,1,0,0,3,0,1,2,2,2
4500,1,0,0,3,1,0,0,0,1
4501,1,0,0,3,1,0,0,1,1
4502,1,0,0,3,1,0,0,2,2
4503,1,0,0,3,1,0,1,0,1
4504,1,0,0,3,1,0,1,1,1
4505,1,0,0,3,1,0,1,2,2
4506,1,0,0,3,1,0,2,0,1
4507,1,0,0,3,1,0,2,1,1
4508,1,0,0,3,1,0,2,2,2
4509,1,0,0,3,1,1,0,0,1
4510,1,0,0,3,1,1,0,1,1
4511,1,0,0,3,1,1,0,2,2
4512,1,0,0,3,1,1,1,0,1
4513,1,0,0,3,1,1,1,1,1
4514,1,0,0,3,1,1,1,2,2
4515,1,0,0,3,1,1,2,0,1
4516,1,0,0,3,1,1,2,1,1
4517,1,0,0,3,1,1,2,2,2
4518,1,0,0,3,2,0,0,0,1
4519,1,0,0,3,2,0,0,1,1
4520,1,0,0,3,2,0,0,2,2
4521,1,0,0,3,2,0,1,0,1
4522,1,0,0,3,2,0,1,1,1
4523,1,0,0,3,2,0,1,2,2
4524,1,0,0,3,2,0,2,0,1
4525,1,0,0,3,2,0,2,1,1
4526,1,0,0,3,2,0,2,2,2
4527,1,0,0,3,2,1,0,0,1
4528,1,0,0,3,2,1,0,1,1
4529,1,0,0,3,2,1,0,2,2
4530,1,0,0,3,2,1,1,0,1
4531,1,0,0,3,2,1,1,1,1
4532,1,0,0,3,2,1,1,2,2
4533,1,0,0,3,2,1,2,0,1
4534,1,0,0,3,2,1,2,1,1
4535,1,0,0,3,2,1,2,2,2
4536,1,0,1,0,0,0,0,0,3
4537,1,0,1,0,0,0,0,1,1
4538,1,0,1,0,0,0,0,2,2
4539,1,0,1,0,0,0,1,0,3
4540,1,0,1,0,0,0,1,1,1
4541,1,0,1,0,0,0,1,2,2
4542,1,0,1,0,0,0,2,0,1
4543,1,0,1,0,0,0,2,1,1
4544,1,0,1,0,0,0,2,2,2
4545,1,0,1,0,0,1,0,0,3
4546,1,0,1,0,0,1,0,1,1
4547,1,0,1,0,0,1,0,2,2
4548,1,0,1,0,0,1,1,0,3
4549,1,0,1,0,0,1,1,1,1
4550,1,0,1,0,0,1,1,2,2
4551,1,0,1,0,0,1,2,0,1
4552,1,0,1,0,0,1,2,1,1
4553,1,0,1,0,0,1,2,2,2
4554,1,0,1,0,1,0,0,0,3
4555,1,0,1,0,1,0,0,1,1
4556,1,0,1,0,1,0,0,2,2
4557,1,0,1,0,1,0,1,0,3
4558,1,0,1,0,1,0,1,1,1
4559,1,0,1,0,1,0,1,2,2
4560,1,0,1,0,1,0,2,0,1
4561,1,0,1,0,1,0,2,1,1
4562,1,0,1,0,1,0,2,2,2
4563,1,0,1,0,1,1,0,0,3
4564,1,0,1,0,1,1,0,1,1
4565,1,0,1,0,1,1,0,2,2
4566,1,0,1,0,1,1,1,0,3
4567,1,0,1,0,1,1,1,1,1
4568,1,0,1,0,1,1,1,2,2
4569,1,0,1,0,1,1,2,0,1
4570,1,0,1,0,1,1,2,1,1
4571,1,0,1,0,1,1,2,2,2
4572,1,0,1,0,2,0,0,0,1
4573,1,0,1,0,2,0,0,1,1
4574,1,0,1,0,2,0,0,2,2
4575,1,0,1,0,2,0,1,0,1
4576,1,0,1,0,2,0,1,1,1
4577,1,0,1,0,2,0,1,2,2
4578,1,0,1,0,2,0,2,0,1
4579,1,0,1,0,2,0,2,1,1
4580,1,0,1,0,2,0,2,2,2
4581,1,0,1,0,2,1,0,0,1
4582,1,0,1,0,2,1,0,1,1
4583,1,0,1,0,2,1,0,2,2
4584,1,0,1,0,2,1,1,0,1
4585,1,0,1,0,2,1,1,1,1
4586,1,0,1,0,2,1,1,2,2
4587,1,0,1,0,2,1,2,0,1
4588,1,0,1,0,2,1,2,1,1
4589,1,0,1,0,2,1,2,2,2
4590,1,0,1,1,0,0,0,0,3
4591,1,0,1,1,0,0,0,1,1
4592,1,0,1,1,0,0,0,2,2
4593,1,0,1,1,0,0,1,0,3
4594,1,0,1,1,0,0,1,1,1
4595,1,0,1,1,0,0,1,2,2
4596,1,0,1,1,0,0,2,0,1
4597,1,0,1,1,0,0,2,1,1
4598,1,0,1,1,0,0,2,2,2
4599,1,0,1,1,0,1,0,0,3
4600,1,0,1,1,0,1,0,1,1
4601,1,0,1,1,0,1,0,2,2
4602,1,0,1,1,0,1,1,0,3
4603,1,0,1,1,0,1,1,1,1
4604,1,0,1,1,0,1,1,2,2
4605,1,0,1,1,0,1,2,0,1
4606,1,0,1,1,0,1,2,1,1
4607,1,0,1,1,0,1,2,2,2
4608,1,0,1,1,1,0,0,0,3
4609,1,0,1,1,1,0,0,1,1
4610,1,0,1,1,1,0,0,2,2
4611,1,0,1,1,1,0,1,0,3
4612,1,0,1,1,1,0,1,1,1
4613,1,0,1,1,1,0,1,2,2
4614,1,0,1,1,1,0,2,0,1
4615,1,0,1,1,1,0,2,1,1
4616,1,0,1,1,1,0,2,2,2
4617,1,0,1,1,1,1,0,0,3
4618,1,0,1,1,1,1,0,1,1
4619,1,0,1,1,1,1,0,2,2
4620,1,0,1,1,1,1,1,0,3
4621,1,0,1,1,1,1,1,1,1
4622,1,0,1,1,1,1,1,2,2
4623,1,0,1,1,1,1,2,0,1
4624,1,0,1,1,1,1,2,1,1
4625,1,0,1,1,1,1,2,2,2
4626,1,0,1,1,2,0,0,0,1
4627,1,0,1,1,2,0,0,1,1
4628,1,0,1,1,2,0,0,2,2
4629,1,0,1,1,2,0,1,0,1
4630,1,0,1,1,2,0,1,1,1
4631,1,0,1,1,2,0,1,2,2
4632,1,0,1,1,2,0,2,0,1
4633,1,0,1,1,2,0,2,1,1
4634,1,0,1,1,2,0,2,2,2
4635,1,0,1,1,2,1,0,0,1
4636,1,0,1,1,2,1,0,1,1
4637,1,0,1,1,2,1,0,2,2
4638,1,0,1,1,2,1,1,0,1
4639,1,0,1,1,2,1,1,1,1
4640,1,0,1,1,2,1,1,2,2
4641,1,0,1,1,2,1,2,0,1
4642,1,0,1,1,2,1,2,1,1
4643,1,0,1,1,2,1,2,2,2
4644,1,0,1,2,0,0,0,0,3
4645,1,0,1,2,0,0,0,1,1
4646,1,0,1,2,0,0,0,2,2
4647,1,0,1,2,0,0,1,0,3
4648,1,0,1,2,0,0,1,1,1
4649,1,0,1,2,0,0,1,2,2
4650,1,0,1,2,0,0,2,0,1
4651,1,0,1,2,0,0,2,1,1
4652,1,0,1,2,0,0,2,2,2
4653,1,0,1,2,0,1,0,0,1
4654,1,0,1,2,0,1,0,1,1
4655,1,0,1,2,0,1,0,2,2
4656,1,0,1,2,0,1,1,0,1
4657,1,0,1,2,0,1,1,1,1
4658,1,0,1,2,0,1,1,2,2
4659,1,0,1,2,0,1,2,0,1
4660,1,0,1,2,0,1,2,1,1
4661,1,0,1,2,0,1,2,2,2
4662,1,0,1,2,1,0,0,0,1
4663,1,0,1,2,1,0,0,1,1
4664,1,0,1,2,1,0,0,2,2
4665,1,0,1,2,1,0,1,0,1
4666,1,0,1,2,1,0,1,1,1
4667,1,0,1,2,1,0,1,2,2
4668,1,0,1,2,1,0,2,0,1
4669,1,0,1,2,1,0,2,1,1
4670,1,0,1,2,1,0,2,2,2
4671,1,0,1,2,1,1,0,0,1
4672,1,0,1,2,1,1,0,1,1
4673,1,0,1,2,1,1,0,2,2
4674,1,0,1,2,1,1,1,0,1
4675,1,0,1,2,1,1,1,1,1
4676,1,0,1,2,1,1,1,2,2
4677,1,0,1,2,1,1,2,0,1
4678,1,0,1,2,1,1,2,1,1
4679,1,0,1,2,1,1,2,2,2
4680,1,0,1,2,2,0,0,0,1
4681,1,0,1,2,2,0,0,1,1
4682,1,0,1,2,2,0,0,2,2
4683,1,0,1,2,2,0,1,0,1
4684,1,0,1,2,2,0,1,1,1
4685,1,0,1,2,2,0,1,2,2
4686,1,0,1,2,2,0,2,0,1
4687,1,0,1,2,2,0,2,1,1
4688,1,0,1,2,2,0,2,2,2
4689,1,0,1,2,2,1,0,0,1
4690,1,0,1,2,2,1,0,1,1
4691,1,0,1,2,2,1,0,2,2
4692,1,0,1,2,2,1,1,0,1
4693,1,0,1,2,2,1,1,1,1
4694,1,0,1,2,2,1,1,2,2
4695,1,0,1,2,2,1,2,0,1
4696,1,0,1,2,2,1,2,1,1
4697,1,0,1,2,2,1,2,2,2
