age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36,2,288585,1,9,1,4,2,2,1,0,0,20,6,0
38,1,241765,2,7,2,2,0,0,1,0,0,60,0,0
25,1,111058,6,12,0,1,3,0,0,0,0,40,0,0
25,1,104662,1,9,0,4,4,0,1,0,0,22,0,0
90,1,313986,2,7,0,2,3,0,0,0,0,40,0,0
41,5,52037,5,10,2,0,4,0,1,0,0,40,0,0
34,0,146589,1,9,0,11,4,1,1,0,0,40,0,0
33,1,131776,0,13,2,3,4,0,1,914,0,40,11,0
33,1,254221,1,9,0,0,0,0,1,0,0,40,0,0
35,1,152909,0,13,1,1,1,0,0,0,1887,45,0,1
39,2,211785,1,9,0,6,3,1,1,0,0,20,0,0
59,1,160362,1,9,1,5,1,0,0,0,0,60,0,0
19,1,387215,5,10,0,10,3,0,0,0,1719,16,0,0
39,1,187046,1,9,1,5,1,0,0,4064,0,38,0,0
19,0,208874,5,10,0,11,3,0,0,0,0,40,0,0
27,1,169631,1,9,0,2,3,0,1,0,0,40,0,0
52,1,202956,8,4,1,6,1,0,0,0,0,40,0,0
59,2,80467,1,9,2,4,3,0,1,0,0,24,0,0
28,1,407672,5,10,2,6,4,0,1,0,0,40,0,0
37,1,243425,1,9,2,4,5,0,1,0,0,50,31,0
50,0,174964,12,6,1,11,1,0,0,0,0,99,0,0
36,1,347491,0,13,1,1,1,0,0,0,0,50,0,1
34,1,146161,0,13,1,3,1,0,0,0,0,60,0,1
23,1,449432,5,10,0,0,3,0,0,0,0,40,0,0
19,0,175499,2,7,0,11,3,0,1,0,0,30,0,0
33,1,288825,1,9,2,6,0,0,0,0,2258,84,0,0
27,5,134813,3,14,0,3,3,0,0,0,0,52,0,0
31,5,190401,3,14,1,3,1,0,0,0,0,40,0,0
21,1,260617,12,6,1,9,1,0,0,0,0,36,0,0
31,1,45604,1,9,1,1,1,0,0,0,0,54,0,0
59,1,67841,1,9,1,2,1,0,0,0,0,40,0,1
40,5,244522,3,14,1,3,1,0,0,0,1902,48,0,1
19,1,430471,2,7,0,2,3,0,0,0,0,40,0,0
47,1,194698,1,9,1,7,1,0,0,0,0,50,0,0
34,1,94235,0,13,0,6,4,0,0,0,0,40,0,0
57,1,188330,1,9,1,4,1,0,0,0,0,78,0,0
51,5,146181,4,5,1,7,1,1,0,0,0,40,0,0
21,1,177125,5,10,0,2,0,0,0,0,0,20,0,0
30,3,68330,5,10,1,5,1,0,0,0,0,50,0,0
46,1,95636,5,10,2,2,0,0,0,0,0,45,0,0
40,1,238329,0,13,0,5,0,0,1,0,0,45,0,0
52,1,416129,14,1,1,4,0,0,0,0,0,40,25,0
23,1,285004,0,13,0,5,0,2,0,0,0,50,21,0
90,0,256514,0,13,6,11,5,0,1,991,0,10,0,0
25,1,186294,1,9,0,0,0,0,1,0,0,50,0,0
43,1,188786,5,10,2,7,0,0,0,0,0,45,0,0
38,6,31352,5,10,2,12,4,3,1,0,0,40,0,1
22,1,197613,7,11,0,4,0,0,1,0,0,30,0,0
33,5,161942,0,13,0,0,0,0,1,1055,0,40,0,0
34,1,275438,5,10,1,3,1,0,0,5178,0,40,0,1
65,1,361721,7,11,1,7,1,0,0,0,0,20,0,0
50,1,144968,1,9,0,10,3,0,0,0,0,15,0,0
29,1,190539,0,13,0,5,0,0,0,6849,0,48,0,0
25,1,178037,1,9,1,7,1,0,0,0,0,40,0,0
54,1,306985,5,10,2,0,0,0,1,0,0,40,0,0
49,1,87928,1,9,1,0,1,0,0,0,0,40,0,1
44,1,242619,5,10,1,9,1,0,0,0,0,40,0,0
24,1,154165,4,5,2,4,3,0,1,0,0,40,0,0
25,1,511331,0,13,0,5,0,0,0,0,0,38,0,0
65,5,221026,1,9,1,7,1,0,0,0,0,20,0,0
56,2,222182,1,9,1,1,1,1,0,0,0,45,0,0
39,2,126569,10,15,1,3,1,0,0,15024,0,60,0,1
23,1,202344,0,13,0,3,3,0,1,0,0,40,0,0
20,1,190423,5,10,0,4,0,0,1,0,0,20,0,0
24,1,238917,11,3,0,6,4,0,0,0,0,40,25,0
41,1,221947,5,10,1,1,1,0,0,0,1887,50,0,1
40,3,37997,5,10,1,8,1,0,0,0,0,50,0,0
55,1,147098,1,9,1,6,1,0,0,0,0,50,0,1
38,1,278253,1,9,2,0,4,0,1,0,0,48,0,0
23,1,195411,1,9,0,0,4,1,1,0,0,40,0,0
44,1,76196,0,13,1,1,1,0,0,0,0,50,0,0
45,1,120131,5,10,1,6,1,0,0,0,1887,40,0,1
20,2,186014,5,10,0,0,3,0,1,0,0,12,11,0
29,1,205903,1,9,0,4,3,0,0,0,0,40,0,0
43,6,125405,1,9,1,12,1,0,0,0,0,40,0,0
30,1,219838,15,8,2,9,0,0,0,0,0,40,0,0
28,6,19395,5,10,0,0,0,0,1,0,0,38,0,0
31,1,223327,1,9,1,1,1,0,0,0,0,40,0,1
52,1,114062,1,9,2,6,4,0,1,0,0,40,0,0
36,1,95654,0,13,1,3,2,0,1,0,0,50,12,1
38,1,177305,1,9,1,6,1,0,0,0,0,45,0,0
66,0,299616,5,10,1,11,1,0,0,0,0,40,0,0
63,2,117681,7,11,1,8,1,0,0,0,0,40,0,0
21,1,237651,5,10,0,4,3,0,0,0,0,35,0,0
33,6,150570,1,9,2,0,0,0,0,0,0,40,0,0
46,6,106705,5,10,2,3,4,0,1,1506,0,50,0,0
20,0,174714,5,10,0,11,3,0,0,0,0,20,0,0
47,3,175958,0,13,0,5,0,0,0,3325,0,60,0,0
33,1,144064,9,16,1,3,1,0,0,0,0,55,0,1
66,0,107112,8,4,0,11,5,1,0,0,0,30,0,0
20,1,54152,5,10,0,0,3,0,1,0,0,30,4,0
28,1,152951,1,9,2,2,0,0,0,0,0,40,0,0
46,1,190487,1,9,2,14,4,0,1,0,0,28,19,0
25,1,306666,5,10,1,5,1,1,0,0,0,45,0,0
37,1,195148,1,9,1,6,3,0,0,3137,0,40,0,0
31,2,226624,4,5,1,6,1,0,0,0,0,60,0,0
49,1,157569,1,9,1,6,1,0,0,0,0,40,0,0
22,6,22966,5,10,3,10,4,0,0,0,0,20,0,0
52,1,379682,7,11,1,4,2,0,1,0,0,20,0,1
29,1,446559,6,12,1,1,2,0,1,0,0,50,0,0
18,1,41794,2,7,0,4,3,0,1,0,0,20,0,0
31,5,90409,5,10,1,1,1,0,0,0,0,35,0,0
23,1,125491,5,10,0,4,0,2,1,0,0,35,37,0
27,0,129661,7,11,1,11,2,3,1,0,0,40,0,1
54,2,104748,12,6,1,5,1,0,0,0,0,65,0,0
50,5,169182,1,9,2,4,4,0,1,0,0,49,24,0
46,1,324655,3,14,1,10,1,0,0,0,1902,40,4,1
24,1,122272,0,13,0,8,3,0,1,0,0,40,0,0
17,0,114798,2,7,0,11,3,0,1,0,0,18,0,0
49,3,289707,1,9,4,4,0,0,0,0,0,45,0,0
54,5,137691,1,9,1,6,1,0,0,0,0,40,0,1
41,1,84610,0,13,1,1,1,0,0,0,1902,60,0,1
49,1,166789,1,9,1,0,1,0,0,0,0,40,0,0
36,5,348728,0,13,0,3,0,0,1,0,0,35,0,0
23,1,348092,1,9,0,7,3,1,0,0,0,40,22,0
63,1,154526,5,10,6,4,0,0,1,0,0,40,0,0
67,1,288371,1,9,1,5,1,0,0,0,0,40,10,1
23,1,182342,1,9,0,6,0,0,0,0,0,40,0,0
22,1,244366,0,13,0,3,3,0,0,0,0,40,0,0
66,1,102423,7,11,1,0,1,0,0,0,0,30,0,0
25,1,259688,2,7,1,6,1,0,0,0,0,50,0,0
30,1,98733,5,10,2,9,4,0,1,0,0,20,0,0
35,1,174856,1,9,1,7,1,0,0,2885,0,40,0,0
67,2,141797,8,4,1,1,1,0,0,0,0,40,0,0
30,1,327202,15,8,0,6,0,1,0,0,0,40,0,0
26,1,76996,5,10,0,9,0,1,1,0,0,38,0,0
34,1,260560,1,9,1,9,1,0,0,0,0,40,0,0
21,1,370990,5,10,0,5,3,0,0,0,0,40,0,0
18,1,129010,15,8,0,6,3,0,0,0,0,10,0,0
21,1,452640,1,9,0,6,0,0,0,0,0,40,0,0
76,3,120796,4,5,1,3,1,0,0,0,0,40,0,0
51,4,45334,5,10,1,12,1,2,0,0,0,70,4,0
26,1,229523,1,9,1,9,2,0,1,0,0,56,0,0
18,1,127388,15,8,0,4,0,0,1,0,0,25,0,0
18,0,395567,2,7,0,11,3,0,0,0,0,40,0,0
34,1,119422,7,11,1,9,1,0,0,0,1672,50,0,0
59,1,193895,1,9,2,1,0,0,1,0,0,40,0,0
55,1,163083,0,13,4,1,0,0,0,14084,0,45,0,1
33,2,155343,5,10,0,8,0,0,0,0,0,72,0,0
25,1,73895,1,9,0,4,3,0,1,0,0,10,0,0
48,1,107682,1,9,6,9,0,0,1,0,0,10,0,0
64,1,321166,0,13,2,5,0,0,1,0,0,5,0,0
47,5,154940,3,14,0,3,0,0,1,0,0,45,0,1
26,1,103700,5,10,0,10,3,0,1,0,0,40,0,0
36,1,63509,6,12,1,3,1,0,0,0,0,48,0,1
21,1,243842,1,9,1,8,1,0,0,0,0,40,0,0
54,0,187221,8,4,0,11,0,0,1,0,0,25,0,0
30,1,58597,1,9,0,9,3,0,0,0,0,44,0,0
41,2,190290,1,9,2,6,0,0,0,0,0,40,0,0
53,0,158352,3,14,0,11,0,0,1,8614,0,35,0,1
34,1,62165,5,10,0,5,5,1,0,0,0,30,0,0
20,0,307149,5,10,0,11,3,0,1,0,0,35,0,0
24,1,280134,12,6,0,5,0,0,0,0,0,49,25,0
26,1,118736,0,13,0,3,0,0,1,0,0,20,0,0
25,1,171114,1,9,0,0,0,0,1,0,0,48,0,0
35,1,169638,5,10,2,5,4,0,1,0,0,36,0,0
41,1,125461,5,10,2,6,0,0,0,0,0,40,0,1
33,1,145434,2,7,0,6,3,0,0,0,0,40,0,0
18,1,152182,5,10,0,4,3,0,1,0,0,25,0,0
27,3,233724,1,9,4,0,0,0,0,0,0,38,0,0
32,1,153963,1,9,2,4,4,0,1,0,0,35,0,0
51,5,88120,1,9,0,4,0,1,0,0,0,40,0,0
38,1,96330,7,11,2,0,4,1,1,0,0,40,0,0
41,5,66118,5,10,1,7,2,0,1,0,0,25,0,0
26,1,182178,5,10,1,6,1,0,0,2829,0,40,0,0
38,2,53628,7,11,2,1,4,0,0,0,0,35,0,0
54,1,174865,4,5,1,1,1,0,0,0,0,45,0,1
30,1,66194,0,13,0,3,0,0,1,0,0,60,32,0
31,1,73796,5,10,6,1,4,0,1,0,0,30,0,0
26,6,28366,0,13,0,3,0,0,0,0,0,40,0,0
75,2,231741,9,16,1,3,1,0,0,4931,0,3,0,0
29,1,237865,3,14,0,7,3,1,0,0,0,40,0,0
61,1,195453,1,9,1,1,1,0,0,0,0,50,0,1
24,1,116934,5,10,4,5,4,0,1,0,0,45,0,0
22,0,87867,15,8,0,11,0,0,0,0,0,30,0,0
34,1,456399,6,12,0,3,0,0,0,0,0,40,0,0
42,1,263608,5,10,2,6,3,0,0,0,0,40,0,0
24,1,263498,2,7,0,6,0,0,0,0,0,40,0,0
42,2,183765,6,12,1,5,1,0,0,0,0,40,4,0
27,4,469705,1,9,0,6,0,1,0,0,1980,40,0,0
39,5,113253,0,13,1,3,2,0,1,0,0,50,0,1
20,1,138768,1,9,0,2,3,0,0,0,0,40,0,0
51,1,302146,2,7,0,4,0,1,1,0,0,40,0,0
68,1,253866,0,13,1,5,1,0,0,0,0,30,0,0
28,4,214858,1,9,0,9,3,0,0,0,0,48,0,0
43,1,243476,1,9,2,10,0,0,1,0,0,40,0,0
35,1,169104,5,10,3,6,0,0,0,0,0,40,0,0
44,1,103218,1,9,2,0,4,1,1,0,0,40,0,0
41,1,57233,0,13,0,2,0,0,0,0,0,40,0,0
44,1,228320,1,9,1,10,1,0,0,0,0,45,0,1
20,1,217421,1,9,1,0,5,0,1,0,0,40,0,0
46,1,185041,1,9,1,6,1,0,0,0,0,75,0,1
27,2,37302,6,12,1,7,1,0,0,7688,0,70,0,1
32,1,261059,5,10,0,4,0,0,0,0,0,50,0,0
46,1,59767,5,10,2,5,0,0,0,0,0,50,0,0
26,1,333541,1,9,0,4,0,0,0,0,0,24,0,0
20,1,133352,5,10,0,0,3,2,1,0,0,40,37,0
36,1,99270,1,9,1,8,2,0,1,0,0,40,0,0
49,1,204629,0,13,1,1,1,0,0,0,0,40,0,1
32,1,34104,1,9,1,1,1,0,0,3103,0,55,0,1
32,1,312667,0,13,1,3,1,0,0,15024,0,50,0,1
49,1,329603,0,13,1,6,1,0,0,0,1902,40,0,1
36,1,281021,1,9,0,7,0,0,0,0,0,45,0,0
22,1,275385,5,10,0,4,5,0,0,0,0,25,0,0
52,4,129177,1,9,2,0,0,0,1,0,0,40,0,0
42,1,385591,1,9,1,1,1,0,0,0,0,50,0,1
22,0,201179,5,10,0,11,3,0,0,0,0,40,0,0
72,1,38360,1,9,6,4,4,0,1,0,0,16,0,0
30,5,73796,0,13,4,3,0,0,1,0,0,40,0,0
44,1,67671,5,10,1,2,1,0,0,0,0,40,0,0
23,1,257621,0,13,0,5,0,0,1,0,0,45,0,0
22,1,180052,5,10,0,5,3,0,0,0,0,20,0,0
59,1,656036,0,13,4,0,4,0,0,0,0,60,0,0
46,1,215943,1,9,2,3,4,0,1,0,0,40,0,0
30,1,488720,7,11,1,2,1,0,0,0,0,40,5,0
64,4,199298,8,4,6,4,4,0,1,0,0,30,7,0
31,1,305692,5,10,1,5,2,1,1,0,0,40,0,0
64,1,114994,1,9,1,4,1,0,0,0,0,20,0,0
45,1,88265,1,9,0,9,3,0,1,0,0,40,0,0
59,1,168569,1,9,1,9,1,0,0,0,1887,40,0,1
32,1,175413,1,9,0,0,5,1,1,0,0,40,2,0
43,1,161226,0,13,1,9,1,3,0,0,0,40,0,0
66,0,160995,12,6,2,11,0,0,1,1086,0,20,0,0
23,1,208598,5,10,0,5,0,0,0,0,0,45,0,0
49,2,200471,1,9,1,6,1,0,0,0,0,40,0,0
32,1,256609,15,8,1,9,1,0,0,0,0,40,5,0
49,1,176684,7,11,0,1,4,0,1,0,0,40,0,0
33,1,206512,5,10,2,3,0,0,0,0,0,40,0,0
28,1,212640,10,15,0,3,0,0,1,0,0,85,0,0
47,1,148724,1,9,1,5,1,1,0,0,0,40,0,0
41,1,266510,1,9,0,4,3,0,0,0,0,40,0,0
34,5,240252,3,14,1,1,1,0,0,0,0,40,0,1
25,1,358975,1,9,0,4,0,0,1,0,0,35,0,0
20,0,124242,5,10,0,11,3,0,1,0,0,40,0,0
21,1,434710,5,10,0,5,0,0,1,0,0,15,0,0
25,1,204338,1,9,0,8,4,0,0,0,0,30,4,0
46,1,241844,4,5,1,4,1,0,0,0,0,40,0,0
37,1,191342,13,2,1,6,1,2,0,0,0,40,17,0
41,1,221947,5,10,1,6,1,0,0,0,0,56,0,1
44,1,111483,1,9,0,0,3,0,0,0,1504,50,0,0
30,1,65278,1,9,1,10,1,0,0,0,0,40,0,1
54,1,133403,5,10,1,9,1,0,0,0,0,40,0,0
35,2,166416,1,9,1,8,1,0,0,0,0,99,0,0
58,0,142158,1,9,6,11,0,0,1,0,0,12,0,0
21,1,221480,5,10,0,10,3,0,1,0,0,25,19,0
35,2,189878,3,14,1,5,1,0,0,0,0,40,0,1
35,1,278403,10,15,1,3,1,0,0,0,0,80,0,1
19,1,184710,5,10,0,6,3,0,0,0,0,20,0,0
48,1,177775,1,9,2,1,0,0,1,0,0,40,0,0
56,0,275943,5,10,1,11,1,0,0,0,0,40,36,0
65,2,225473,5,10,6,6,0,0,1,0,0,35,0,0
40,1,289403,0,13,4,0,4,1,0,0,0,35,0,0
26,1,269060,1,9,0,0,0,0,1,0,0,40,0,0
45,1,449354,5,10,1,1,1,0,0,0,0,40,0,0
26,1,214413,5,10,0,6,3,0,0,0,0,40,0,0
32,1,80058,1,9,1,0,1,0,0,0,0,40,0,0
35,1,202027,0,13,2,1,0,0,0,27828,0,50,0,1
22,2,123440,5,10,0,6,0,0,0,0,0,48,0,0
37,1,191524,7,11,4,3,3,0,1,0,0,38,0,0
25,1,308144,0,13,0,6,0,0,0,0,0,40,5,0
64,1,164204,13,2,1,7,1,0,0,0,0,53,4,0
46,1,205100,7,11,1,1,1,0,0,0,0,48,0,1
30,1,195750,1,9,0,2,3,0,0,0,0,27,0,0
63,1,149756,6,12,2,1,0,0,0,0,0,40,0,1
51,5,240358,1,9,1,12,1,0,0,0,0,40,0,1
68,2,241174,8,4,1,1,1,0,0,0,0,16,0,0
36,1,356838,9,16,1,3,1,0,0,0,0,50,10,0
28,3,115705,5,10,0,1,0,0,0,0,0,50,0,0
41,5,137142,5,10,1,5,1,0,0,0,0,40,0,0
47,1,296066,5,10,1,3,1,0,0,0,0,40,0,0
22,1,401335,5,10,0,4,4,1,1,0,0,30,0,0
33,0,182771,0,13,0,11,3,2,0,0,0,80,13,0
34,3,186824,10,15,1,3,1,0,0,15024,0,40,0,1
46,4,162187,0,13,1,3,1,0,0,0,0,40,0,1
28,1,98010,5,10,3,0,3,0,1,0,0,40,0,0
36,1,172538,1,9,1,6,1,0,0,0,0,52,0,1
18,1,80163,5,10,0,5,3,0,1,0,0,20,0,0
33,5,43959,3,14,1,3,1,0,0,7688,0,50,0,1
51,1,162632,1,9,1,7,1,0,0,7298,0,60,0,1
56,2,115422,1,9,1,1,1,0,0,0,0,35,0,0
54,1,100933,1,9,0,0,4,0,1,0,0,40,0,0
29,1,270379,1,9,0,1,4,1,1,0,0,40,0,0
40,1,20109,5,10,2,2,0,3,1,0,0,84,0,0
53,1,114758,3,14,1,1,1,0,0,15024,0,65,0,1
22,1,100345,1,9,0,2,3,0,0,0,0,35,0,0
33,1,184901,1,9,1,9,1,0,0,0,0,40,0,1
28,1,87239,1,9,2,7,0,0,0,0,0,50,0,0
63,1,127363,5,10,1,3,2,0,1,0,0,12,0,0
53,4,199720,9,16,1,3,1,0,0,15024,0,60,11,1
37,1,143058,12,6,1,6,1,0,0,0,0,50,0,0
50,4,36489,5,10,2,1,4,0,0,0,0,40,0,0
22,1,141698,1,9,0,6,3,0,0,0,0,40,0,0
40,4,26358,6,12,0,0,0,0,1,0,0,40,0,0
22,1,195532,0,13,0,3,0,0,1,8614,0,40,0,1
21,1,30039,5,10,0,3,3,0,0,0,0,40,0,0
25,1,125159,6,12,1,2,1,1,0,0,0,40,2,0
20,1,246250,5,10,0,6,0,0,1,0,0,40,0,0
43,4,77370,1,9,1,7,1,0,0,0,0,40,0,0
29,1,355569,7,11,0,1,4,0,1,0,0,50,0,0
32,1,180603,0,13,1,5,1,0,0,0,0,40,0,1
42,1,201785,3,14,1,5,1,0,0,0,0,50,0,1
33,1,256211,1,9,1,9,1,2,0,0,0,40,6,0
27,1,146764,5,10,1,1,2,0,1,0,0,40,0,1
22,0,211968,5,10,0,11,3,0,1,0,0,40,12,0
29,1,200515,5,10,1,9,1,0,0,0,0,38,0,0
29,1,52636,1,9,1,7,1,0,0,0,0,40,0,0
20,1,27049,5,10,0,1,3,0,1,0,0,20,0,0
35,1,111128,12,6,0,0,3,0,0,0,0,40,0,0
31,2,348038,0,13,1,3,1,0,0,0,1902,50,7,1
33,1,93930,1,9,0,6,0,0,0,0,0,50,0,0
67,1,397831,5,10,1,1,1,0,0,0,1539,40,0,0
46,1,33794,5,10,1,3,1,0,0,0,0,10,0,0
45,1,178215,4,5,1,9,2,0,1,0,0,40,0,1
17,5,191910,2,7,0,5,3,0,0,0,0,20,0,0
35,1,340110,0,13,1,1,1,0,0,0,1848,70,0,1
48,2,133694,0,13,3,1,0,1,0,0,0,40,2,1
49,1,148398,1,9,2,9,0,1,1,0,0,40,0,0
20,1,133515,5,10,0,5,5,0,1,0,0,40,0,0
27,1,181667,1,9,1,9,1,0,0,5013,0,46,10,0
64,1,159715,5,10,1,6,1,0,0,0,0,20,0,0
53,4,174040,5,10,4,6,0,1,0,0,0,40,0,0
52,1,117700,1,9,2,0,0,0,1,0,0,40,0,0
29,1,37215,1,9,1,6,1,0,0,0,0,55,0,0
32,3,46807,1,9,1,6,1,0,0,99999,0,40,0,1
48,2,317360,0,13,1,3,2,0,1,0,0,20,0,1
30,1,425627,5,10,0,6,5,0,0,0,0,40,5,0
34,1,82623,1,9,1,4,1,0,0,0,0,20,0,0
19,0,63574,5,10,0,11,3,0,0,0,0,50,0,0
39,1,140854,1,9,0,3,0,0,0,0,0,50,0,0
28,1,185061,2,7,0,2,5,0,0,0,0,40,0,0
17,1,160118,15,8,0,5,0,0,1,0,0,10,4,0
54,1,282680,0,13,0,3,0,0,1,0,0,50,0,0
24,1,137591,5,10,0,5,3,0,0,0,1762,40,0,0
25,1,198163,1,9,0,1,3,0,1,0,0,40,0,0
25,1,132749,2,7,2,4,4,0,1,0,0,12,0,0
48,5,31264,5,10,1,1,2,0,1,5178,0,40,0,1
24,1,399449,0,13,0,5,3,0,1,0,0,40,0,0
31,1,27494,5,10,1,5,1,2,0,0,0,50,21,0
47,1,368561,5,10,1,6,1,0,0,0,0,40,0,1
45,1,102096,0,13,1,1,1,0,0,0,0,40,4,1
19,1,406078,5,10,0,0,3,0,1,0,0,25,0,0
52,3,100506,5,10,1,5,1,0,0,15024,0,50,0,1
52,1,29658,1,9,1,0,1,0,0,0,0,40,0,0
19,0,20469,1,9,0,11,5,2,1,0,0,12,6,0
60,1,181953,1,9,1,7,1,0,0,0,0,28,0,0
43,1,304175,3,14,1,3,1,0,0,0,0,50,0,1
24,1,170070,6,12,2,4,3,0,1,0,0,30,0,0
20,0,193416,5,10,0,11,3,0,1,0,0,40,0,0
51,1,194908,1,9,0,0,0,0,1,0,0,40,0,0
38,2,357962,4,5,2,6,0,0,0,0,0,40,0,0
21,1,214716,5,10,0,0,3,0,1,0,0,10,0,0
40,3,207578,1,9,1,0,1,0,0,0,0,50,0,1
54,1,146409,5,10,6,1,4,0,1,0,0,40,0,0
35,1,341643,0,13,0,4,5,0,0,0,0,50,0,0
52,1,131631,2,7,4,9,4,1,0,0,0,40,0,0
53,1,88842,1,9,1,1,1,0,0,99999,0,40,0,1
56,0,128900,5,10,6,11,0,1,1,0,0,40,0,0
35,1,417136,1,9,2,6,4,1,0,0,0,40,0,0
43,2,336763,5,10,2,5,4,0,1,0,880,42,0,0
29,1,209301,0,13,1,6,1,0,0,0,0,40,10,0
29,1,120986,1,9,1,7,1,3,0,0,0,65,0,0
27,1,51025,1,9,0,4,0,0,1,0,0,40,0,0
58,1,218281,0,13,1,0,1,0,0,0,0,40,5,0
64,1,114994,1,9,1,2,1,0,0,0,0,18,0,0
53,1,335481,1,9,1,0,2,1,1,0,0,32,0,0
21,1,174503,1,9,0,0,0,0,1,0,0,30,0,0
40,2,230478,6,12,2,1,0,0,0,0,0,30,0,0
52,6,149650,9,16,1,3,1,0,0,0,0,40,12,1
38,1,149419,7,11,0,10,0,0,0,0,0,50,0,0
40,0,341539,5,10,2,11,0,0,1,0,0,30,0,0
39,1,185099,1,9,1,1,1,0,0,0,0,40,0,0
56,0,132930,3,14,0,11,0,0,1,0,0,50,0,1
68,1,128472,9,16,1,3,1,0,0,0,0,55,0,1
24,1,124971,1,9,0,5,0,0,0,0,0,38,0,0
40,3,344060,10,15,1,3,1,0,0,0,0,50,0,1
43,3,286750,10,15,1,3,1,1,0,0,0,99,0,1
38,1,296999,0,13,0,1,0,0,1,0,0,70,0,0
45,1,123681,1,9,1,5,1,0,0,0,0,40,0,1
18,1,232024,2,7,0,9,3,0,0,0,0,55,0,0
57,5,52267,3,14,1,1,1,0,0,0,0,50,0,1
49,1,119182,1,9,4,4,0,1,1,0,0,35,0,0
25,1,191230,5,10,0,1,3,0,1,0,0,40,30,0
52,4,23780,5,10,2,0,0,0,0,0,0,40,0,0
56,1,184553,12,6,2,6,0,0,0,0,0,56,0,0
26,3,242651,5,10,0,5,0,0,0,0,0,48,0,0
19,1,246226,1,9,0,6,0,0,1,0,0,40,0,0
25,3,86745,0,13,0,0,3,2,1,0,0,40,0,0
25,1,106889,1,9,1,0,2,0,1,0,0,30,0,0
21,1,460835,1,9,0,5,5,0,0,0,0,45,0,0
48,2,213140,8,4,1,6,1,0,0,0,0,40,14,0
33,6,37070,3,14,1,3,1,0,0,0,0,60,10,0
31,6,93589,1,9,2,12,3,4,0,0,0,40,0,0
26,2,213258,1,9,2,8,4,0,0,0,0,65,0,0
37,6,46814,0,13,0,3,0,0,0,0,0,38,0,0
29,0,168873,5,10,2,11,4,0,1,0,0,30,0,0
20,1,284737,5,10,0,4,3,0,0,0,0,20,0,0
28,1,309620,5,10,1,5,1,4,0,0,0,60,4,0
49,1,197418,1,9,6,0,4,0,1,0,0,20,0,0
73,0,132737,12,6,0,11,0,0,0,0,0,4,0,0
49,1,185041,3,14,1,1,1,0,0,0,1977,40,0,1
51,1,159604,5,10,1,3,2,0,1,0,0,40,0,1
40,1,123557,5,10,1,5,1,0,0,0,0,40,0,0
24,1,275421,7,11,0,9,3,0,1,0,0,40,0,0
18,1,167147,15,8,0,5,3,0,0,0,0,24,0,0
41,1,197583,12,6,1,7,1,1,0,0,0,40,0,1
46,1,175109,1,9,1,0,1,0,0,0,1485,40,0,1
46,1,117502,1,9,1,0,2,0,1,0,0,40,0,0
64,1,180401,12,6,1,7,1,0,0,0,0,40,0,1
50,2,146603,10,15,1,3,1,0,0,0,0,40,0,1
53,6,143822,3,14,1,3,1,0,0,0,0,36,0,1
21,1,51985,1,9,0,6,0,0,0,0,0,40,0,0
22,6,48121,5,10,1,4,1,0,0,0,0,25,0,0
37,1,234807,0,13,2,1,4,0,1,7430,0,45,0,1
39,4,65324,10,15,0,3,0,0,0,0,0,55,0,1
30,1,302149,0,13,1,5,1,2,0,0,0,40,3,0
25,1,168403,0,13,0,3,0,0,0,0,1741,40,0,0
26,1,159897,5,10,0,1,4,1,1,0,0,40,0,0
43,1,416338,0,13,0,5,0,0,0,0,0,50,0,0
59,1,370615,1,9,6,0,4,0,1,0,0,60,0,0
27,1,219371,1,9,3,0,4,0,1,0,0,40,2,0
55,1,120970,12,6,1,6,1,1,0,0,0,40,0,1
20,1,22966,5,10,0,4,3,0,0,0,0,12,10,0
25,1,34541,7,11,0,3,0,0,1,0,0,36,10,0
28,1,191027,6,12,4,4,0,0,0,0,0,40,0,0
29,1,107458,0,13,0,5,0,0,0,0,0,50,0,0
60,1,121832,2,7,1,5,1,0,0,0,0,40,0,1
37,5,233825,0,13,1,3,2,0,1,15024,0,50,0,1
25,1,73839,2,7,2,5,3,0,1,0,0,40,0,0
27,1,109165,5,10,1,6,1,0,0,0,0,60,0,0
50,6,103063,0,13,1,1,1,0,0,0,0,40,0,1
41,2,29762,5,10,1,8,1,0,0,5013,0,70,0,0
46,1,111979,8,4,1,6,1,0,0,0,0,47,0,0
35,1,150125,7,11,2,4,4,1,1,0,0,40,0,0
21,0,301853,5,10,0,11,3,0,0,0,0,40,0,0
35,0,296738,2,7,4,11,0,0,1,6849,0,60,0,0
40,1,118001,1,9,0,2,0,1,0,0,0,40,0,0
49,1,149337,0,13,1,1,1,0,0,0,0,40,0,1
29,1,36601,0,13,0,3,0,0,1,0,0,50,0,0
43,5,118600,0,13,2,3,4,0,1,0,625,40,0,0
39,1,279272,6,12,0,7,0,1,0,0,0,60,0,0
35,1,181020,1,9,0,2,3,0,0,0,0,60,0,0
52,1,165998,5,10,1,9,1,0,0,0,0,40,0,0
25,1,218136,5,10,0,2,0,1,0,0,0,40,32,0
20,3,182200,1,9,0,9,3,0,1,0,0,30,0,0
46,1,39363,5,10,2,4,4,0,1,0,0,10,4,0
24,1,140001,0,13,0,1,0,0,0,0,0,40,0,0
29,1,193260,0,13,1,6,5,2,0,0,0,30,3,0
